room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,is_weekend,room_type_Private room,room_type_Shared room,city_Athens,city_Barcelona,city_Berlin,city_Budapest,city_Lisbon,city_London,city_Paris,city_Rome,city_Vienna,attraction_accessibility,rest_prox_score
0.0,0.0,0.6028878953294539,0.0,0.0,1.0,0.5,0.7071067811865476,0.5,0.16397522180792448,0.0857313552961849,0.5231921480152321,0.38635627851937393,0.6170207517898307,0.7088052103365023,0.0027320185790594143,0.05209659001538203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.356186954709168,8.267747638978998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37080992435478316,0.0,0.37581202257080765,0.053226010822350844,0.5406698833780595,0.4985757937386728,0.6306812143338705,0.7906878444362737,0.3513217734336417,0.7437564644943921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.326662703146318,14.855290340568702
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15811388300841897,0.5,0.6518195840813746,0.5310380311764774,0.42222481283436275,0.43560946701471037,0.4905439901744246,0.34761755508520004,0.2756172568315614,0.9183310079878848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6682976051243159,0.6546001127547829
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.15811388300841897,0.7924812503605781,0.1797027280672269,0.05144319787993222,0.7354135779275447,0.7486516013167112,0.7593863711686415,0.9617284741005873,0.3504912906871404,0.7421719611684328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.166055848838534,18.69495897874097
0.0,1.0,0.3395288550832809,0.0,0.0,1.0,0.7071067811865476,0.5123475382979799,0.5,0.3920867141295543,0.10309721454107261,0.6420383123902548,0.7154488208956542,0.6532490483224935,0.5452641859709653,0.27676435923150805,0.922324610053527,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8247208974779332,5.288835284233009
0.0,0.0,0.8180678991012518,0.0,0.0,1.0,0.0,0.25,1.0,0.13362402132191514,0.24729159726542216,0.6669158478892515,0.5645177638726472,0.6732681810430368,0.7826913318595996,0.0028301858208932273,0.05161449789901784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.224672766827314,3.1650542942610542
0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,0.4609772228646444,0.7924812503605781,0.432702940604496,0.1067710472742867,0.49172000833671403,0.43785349267918594,0.5713648519353804,0.7126868583545377,0.3521537711067145,0.7424817802545145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.011903205620684,6.6749074449340124
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.0,0.5,0.40355514254304553,0.5568580528051773,0.40046208975557906,0.3740772787496677,0.38342516534368865,0.5609579873737214,0.8563637520489382,0.6515161728967542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9269545579133994,1.0073626205958424
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19364916731037082,0.5,0.3317494265574909,0.1901509725632931,0.655148812831383,0.7325596312761251,0.689933230609568,0.5919126746717309,0.2753169983850883,0.9218050672784059,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2081715072661185,3.112856414524562
0.0,0.0,0.8180678991012518,0.0,0.0,1.0,0.7071067811865476,0.5244044240850758,0.5,0.34769000539960887,0.24006677241310131,0.6381697645867629,0.7104060659686736,0.6358266561386292,0.5233172951830676,0.27609930646661557,0.9217451462243944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.043216816520757,2.179882246604938
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2958039891549808,0.5,0.582284243175877,0.13777148122726174,0.2371744345866066,0.3906034291304291,0.2206286040227351,0.5526065584305554,0.6885350357068194,0.9910377168988944,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708122943530324,4.011037360620374
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11180339887498948,0.5,0.4346811948533489,0.7031190260096981,0.39729184441881815,0.3433232443089075,0.36815291513053905,0.5409104026543922,0.4292344470063536,0.9816968416838083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898276906704846,0.7693013311332745
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.22360679774997896,0.7924812503605781,0.3569814646158764,0.22538402870480495,0.3556167372388841,0.22348408004408296,0.35517595788817957,0.4912579486128879,0.9978842535502306,0.0013822697686705077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626038330266136,2.1796484490758186
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.15811388300841897,0.0,0.29854994888945546,0.4151874778350783,0.4047557215828468,0.24940516714441865,0.5289846281892157,0.6471586907617488,0.00206666282885265,0.051196412363075705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8353884101208346,1.5587143767828533
0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.7924812503605781,0.2182445360036338,0.33476809398192,0.5763504726784142,0.35920721536523226,0.7012671568002482,0.6516284144732393,0.6586982538956336,0.26845653578682827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6458932807337334,1.9465069287888355
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3535533905932738,0.5,0.22773175262382991,0.1960586907624737,0.7004707722676725,0.6457826654417494,0.7418579446497633,0.7063255440458671,0.34570836451557196,0.23368189682820173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835716398795126,3.602622976308583
0.0,0.0,0.3395288550832809,1.0,0.0,1.0,0.0,0.0,0.5,0.22261226973401887,0.13987061161201697,0.49248662152115175,0.3796748032795232,0.5636321038826031,0.395398228078446,0.9983060091077387,0.0017240921449626079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7055430221037027,2.826885673276597
0.0,0.0,0.6028878953294539,0.0,0.0,1.0,0.5,0.40311288741492746,0.5,0.16197217525171076,0.09382690865572652,0.552648521152901,0.4217788602200446,0.6093899587285014,0.752182135816728,0.0028174604376925982,0.05197606698629098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.604020471816129,8.016699543802142
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.37080992435478316,0.0,0.5666904449694135,0.2180017966178292,0.36219283988302065,0.5469191234533332,0.3432734473575184,0.712168239339943,0.6844129205057432,0.989544456996089,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9651108966251453,3.2667998630691035
0.0,0.0,0.3395288550832809,0.0,1.0,0.0,0.5,0.27386127875258304,0.0,0.1958820078631749,0.05508549024797264,0.5020606620449836,0.49878770720318244,0.582016806813781,0.819928333507038,0.8570530436389749,0.6494196169274256,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.546368156240207,14.884651653567056
0.0,0.0,0.8180678991012518,0.0,0.0,1.0,0.0,0.0,0.5,0.47959713665681175,0.6376937936631423,0.5973747685161938,0.38423872230800726,0.6893343611854197,0.6361981623720951,0.6570536496096036,0.2676918614271151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8011697588239759,0.9976546246711048
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.40311288741492746,0.7924812503605781,0.6254747955805855,0.5713261887456131,0.4414444310961665,0.4593481240788847,0.4964996460561131,0.3544175021213744,0.27642834851794734,0.9188934487903095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7343990954143935,0.620341775159166
0.0,0.0,0.3395288550832809,0.0,0.0,0.0,0.0,0.11180339887498948,0.5,0.23597104194502977,0.25203972747499126,0.48836514563781586,0.3447517787534826,0.551340866699513,0.6761999009596064,0.002990162066844604,0.05205369198807874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4609918908346122,2.6829099830172707
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.36662536426212833,0.15799910793985722,0.37323327574678455,0.34172133502623603,0.42272858498807986,0.6113580691842709,0.8578117188659866,0.6501652254972257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9320722686876446,3.869376714563389
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.22360679774997896,0.5,0.10830790849870503,0.18262962306913708,0.5828777645681472,0.4590984638672829,0.7487817792166798,0.8827214878719751,0.002453878060530379,0.05156751434530449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.238826787729652,4.833397085519955
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22360679774997896,0.5,0.19585469227048466,0.08767076369404408,0.7396724612908058,0.6656798505881295,0.7897850067361307,0.7696769736454961,0.34556687037379297,0.2334360843225416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3988455567293427,8.77917496340669
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.38729833462074165,0.7924812503605781,0.3622663695663503,0.5744914207350664,0.371773199953067,0.21366853525361826,0.47732085550641057,0.5806380002311694,0.0018300312983829392,0.051205264336963374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5898105736654204,1.0106991667312253
0.0,1.0,0.0,0.0,0.0,1.0,0.7071067811865476,0.5,0.5,0.21708996000883146,0.23172311786531546,0.5162057780909434,0.3779845484164731,0.6115387283185219,0.7016400790883213,0.002422064602528695,0.05225388278216192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7411424664737893,3.0279243847225286
0.0,0.0,0.6028878953294539,1.0,0.0,0.0,0.0,0.11180339887498948,0.5,0.42603569614195425,0.371408540940911,0.6395665960075535,0.4353923372491514,0.7244865370832869,0.6816155476232814,0.6574778290496259,0.26748758510662185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.021962105973579,1.8352177521187443
0.0,0.0,0.6028878953294539,1.0,0.0,0.0,0.0,0.27386127875258304,0.5,0.06175126216307549,0.11831218807348994,0.5307299628408034,0.4261043050199673,0.554943841397262,0.7484327503372044,0.9985911182884966,0.001556585562158208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900333533178513,6.325914198056361
0.0,0.0,0.6028878953294539,0.0,1.0,0.0,0.5,0.2958039891549808,0.5,0.35715895331571224,0.19544377508696326,0.36468849117828006,0.23329861731337134,0.34436419060489254,0.47779294055624794,0.9979863596011502,0.0007851019917621826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6532066889196699,2.4446567323193213
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33541019662496846,0.5,0.5075387151815621,0.1859873846238289,0.5499691556026295,0.5963359016519038,0.5960016499069962,0.47382808737166787,0.2752109535250826,0.9255712417072326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.174956478814776,2.547635627706765
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3535533905932738,0.5,0.40031158532858024,0.21410933887413677,0.6060979318609329,0.6687171004232465,0.6605819078800064,0.5545432905739675,0.2755560537980724,0.9246799160288139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6704914994512488,2.5900004805486474
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.7924812503605781,0.3563197998459222,0.5477296119298017,0.3760062414744676,0.2183783718423752,0.472263393153427,0.52267994810222,0.001883962684328666,0.05107044196543775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6128718413537646,0.9542663692413398
1.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.4472135954999579,0.5,0.5176536590753054,0.3483888966006119,0.3059129780859349,0.47578160325146657,0.279491262180838,0.6227759643496038,0.6851100897139516,0.9945751018487687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191118326128793,1.7875884404649824
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.5,0.31622776601683794,0.5,0.32759453451949294,0.09630442761351098,0.6348779274866528,0.6179364925297556,0.7355322260847261,0.8724598694147128,0.3505761265751449,0.7435841914641097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8862844993312498,9.059395201600383
0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.22360679774997896,0.5,0.577646075023666,0.20469764678652824,0.4878377468783316,0.51734867404272,0.5503100051481822,0.41802879357579387,0.27339364760990037,0.9244470410234511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8956153195042904,2.042176840517082
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.43221932133939706,0.26422097246748116,0.32919728542962,0.5050229893504051,0.38384241943169617,0.7656873954707812,0.687314004890183,0.9911711774282836,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1684414935116691,2.8979054475511696
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4183300132670378,0.5,0.5118520521238954,0.16851188864744124,0.467725594783039,0.4082884858476863,0.5501856789485426,0.629114301642683,0.3517595872128078,0.7447519710962625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.797668943894082,3.7333526239143233
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7924812503605781,0.3479943860284218,0.08726228623638055,0.3598370399687002,0.22803871599021966,0.37494719721481273,0.5160388330776634,0.9979160670082321,0.0015756513520708282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655294237912203,5.913652453246423
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3535533905932738,0.5,0.50095484735913,0.18764780953564889,0.5594389556289528,0.5218805965490494,0.6297333504973184,0.7326924881539686,0.3497453408433293,0.7444802835900064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0417717271331601,3.904615193575033
0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.4472135954999579,0.5,0.3815213546953494,0.1686970681054403,0.5954720659540639,0.5119578452287485,0.5977537272338826,0.5213356268728049,0.34479910558735216,0.2351547290989573,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3418851629879398,3.0903656638949752
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.31479162245503933,0.17584497672214047,0.6608510584314243,0.7400114743143674,0.7446334356499964,0.6623934881950819,0.27498129065684185,0.9236081462672927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.350797866039338,3.7669173185524416
0.0,1.0,0.6028878953294539,0.0,0.0,1.0,0.0,0.5,0.5,0.4121641025457169,0.2503771265733936,0.6137599005351834,0.6786566364115585,0.6269106647552114,0.5121431653138385,0.27678041745316606,0.9220331758362899,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6465690054516149,2.045487031195371
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2958039891549808,0.5,0.15436949344875375,0.17306139524706624,0.5157004207827601,0.5157217463272182,0.6351451483540795,0.8564579891836038,0.8571293959381789,0.6500624064159104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.340826835701337,4.948867931874152
0.0,1.0,0.0,0.0,1.0,0.0,0.7071067811865476,0.7905694150420949,0.5,0.47555001043302475,0.114502303123083,0.6700468181193263,0.752030560389604,0.652564032106427,0.5444938985687284,0.2773527567118822,0.9230967745449914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5813911132181924,4.75530957646704
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22360679774997896,0.5,0.14743870770220854,0.13779258070850683,0.970092253356661,1.0,0.74647714194361,0.7123616479687591,0.34512329987365514,0.23411904815405693,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7824794152412435,5.16981135200395
0.0,0.0,0.8180678991012518,0.0,1.0,0.0,0.0,0.3535533905932738,0.7924812503605781,0.03143711890618883,0.027179893159890948,0.6339311476574819,0.5225630699915932,0.7275366548077156,0.9086619683573888,0.002637184175682983,0.05156683342423651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.62248603477208,33.43140324400873
0.0,0.0,0.6028878953294539,0.0,0.0,1.0,0.0,0.33541019662496846,0.5,0.228564122732337,0.2381184677297139,0.6610057228985197,0.5647172845614403,0.6668713911578061,0.6096328338927403,0.3454990016633894,0.234426143555865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4707170916004166,2.5602081170148
0.0,0.0,0.3395288550832809,0.0,0.0,0.0,0.0,0.25,0.5,0.09270052682012589,0.10590364934194015,0.6608759130313216,0.7474724381203144,0.5796030482019294,0.5174692413786136,0.7754754597044682,0.6981722035763336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.063303022761605,4.88622672206334
0.0,1.0,0.6028878953294539,1.0,0.0,0.0,0.0,0.15811388300841897,0.7924812503605781,0.5131637736876288,0.2831382973256477,0.36243353773424314,0.30272630162945546,0.3332341806088853,0.4968978747380303,0.4258576756784599,0.9811568712766383,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899214191485971,1.7549652570190104
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.5,0.365139969726243,0.4699086779390023,0.4653514462222623,0.42512922189542723,0.43420349910751477,0.5743738171918706,0.4287914824768444,0.9813434436493553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1642911133890932,1.22230944895729
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22360679774997896,0.5,0.510704380726819,0.08169034702259033,0.5704941844193886,0.6227037933833987,0.6304088538521135,0.51661702676556,0.27377722701780643,0.922379083738992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.219303802519151,6.324089021469045
0.0,1.0,0.6028878953294539,0.0,0.0,1.0,0.0,0.0,0.5,0.5647589126503121,0.5070498278434189,0.5080092041627132,0.2802190099372688,0.589806477876283,0.5095531935986771,0.656494035734088,0.2700900654297054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49617456875935134,1.0049371198209562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40311288741492746,0.5,0.513348001148059,0.18588864211777212,0.528801884125064,0.4834819740567968,0.5796130540696292,0.6672360251914835,0.3492563225460462,0.7409197473238098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9418210901289781,3.5894394492846295
0.0,0.0,0.6028878953294539,0.0,1.0,0.0,0.5,0.31622776601683794,0.5,0.17910114252424023,0.03377751865103465,0.7400049105281125,0.5607163547731435,0.8032503573861518,0.7849977567193809,0.6580837996782296,0.26844087460225685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.130724611079765,23.24024345392036
0.0,0.0,0.3395288550832809,0.0,0.0,1.0,0.0,0.0,0.0,0.28246895959748275,0.07224814645041924,0.5543403046987133,0.5648460690643656,0.4775337420133141,0.6824626110965992,0.856357389357338,0.6505737781382122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.999674831065577,9.446091624854953
0.0,0.0,0.6028878953294539,0.0,0.0,0.0,0.0,0.0,0.5,0.34465249649714236,0.05887973217954673,0.529620880112344,0.48476936340709054,0.635367119286294,0.7968770499698291,0.3517198961366343,0.7422849940657725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.406545341565834,13.533978849289726
0.0,0.0,0.8180678991012518,0.0,0.0,1.0,0.0,0.31622776601683794,0.7924812503605781,0.2556921623400368,0.20696818517939178,0.43428230076572505,0.3112021884315209,0.4685158600918482,0.2864770903585579,0.9982499568245928,0.0018691283325127372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170970966942003,1.3841600345978342
0.0,0.0,0.6028878953294539,1.0,1.0,0.0,0.0,0.11180339887498948,0.5,0.3413689293598442,0.13229931485024393,0.379686971229763,0.2497187968430328,0.37352485034747207,0.5142495945750369,0.9979636357025776,0.001145990157966903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315217507091835,3.8870163096244394
0.0,0.0,0.3395288550832809,0.0,0.0,1.0,0.0,0.15811388300841897,0.0,0.47313323638270277,0.15452647078296028,0.6092456524804363,0.6727989106966401,0.6924767632649764,0.5951671224450722,0.2772697387357635,0.9236319785046834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4220072887723194,3.8515544904989936
